num__Tenure,num__CityTier,num__WarehouseToHome,num__HourSpendOnApp,num__NumberOfDeviceRegistered,num__SatisfactionScore,num__NumberOfAddress,num__Complain,num__OrderAmountHikeFromlastYear,num__CouponUsed,num__OrderCount,num__DaySinceLastOrder,num__CashbackAmount,num__IsMobileLogin,cat__PreferredLoginDevice_Computer,cat__PreferredLoginDevice_Mobile Phone,cat__PreferredPaymentMode_Cash on Delivery,cat__PreferredPaymentMode_Credit Card,cat__PreferredPaymentMode_Debit Card,cat__PreferredPaymentMode_E wallet,cat__PreferredPaymentMode_UPI,cat__Gender_Female,cat__Gender_Male,cat__PreferedOrderCat_Fashion,cat__PreferedOrderCat_Grocery,cat__PreferedOrderCat_Laptop & Accessory,cat__PreferedOrderCat_Mobile Phone,cat__PreferedOrderCat_Others,cat__MaritalStatus_Divorced,cat__MaritalStatus_Married,cat__MaritalStatus_Single,cat__TenureGroup_0-6个月,cat__TenureGroup_13-24个月,cat__TenureGroup_24个月以上,cat__TenureGroup_7-12个月,cat__TenureGroup_新用户
-0.1353983707824433,1.4535591505011376,0.043177365349324245,-1.3257113669719645,-0.6759758631252014,-1.493573370288631,-0.8567550298520383,-0.6239117607931548,-0.4688584841022697,3.38663462744635,2.1579642798859635,0.7157540503436195,0.4565928093912045,-1.563145890968786,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
-0.4947585723169892,1.4535591505011376,-0.31896575110012965,-2.7426558370340737,-0.6759758631252014,0.6738805422170054,-1.2466534490147727,-0.6239117607931548,0.36648115687740696,-0.926500495420428,-0.6835709098834795,-0.691016870736701,-0.7000305265886578,-1.563145890968786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.25518510462729194,-0.7239996101365223,-0.07753700680049373,0.09123310309014458,0.29487722600614674,0.6738805422170054,2.262432323449836,-0.6239117607931548,0.9233742508638582,-0.926500495420428,-0.6835709098834795,-1.2537252391688294,-0.2441441183598922,0.6397355523739586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5833220322866485,1.4535591505011376,-0.5603944953997656,0.09123310309014458,-0.6759758631252014,0.6738805422170054,2.262432323449836,1.6027907515779776,0.9233742508638582,2.8474927370880025,1.447580482443603,0.7157540503436195,0.14411302823708172,0.6397355523739586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2239618307521026,-0.7239996101365223,-0.31896575110012965,1.5081775731522535,1.265730315137495,-0.04860409528487332,-0.07695819152656988,-0.6239117607931548,-1.0257515780887208,0.6909251756546136,1.8027723811647833,0.9971082345596837,0.016798906189280746,-1.563145890968786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6614026368902863,-0.7239996101365223,-0.8018232396994015,-1.3257113669719645,-0.6759758631252014,-0.04860409528487332,-0.4668566106893041,-0.6239117607931548,-1.3041981250819463,0.15178328529626645,-0.3283790111622991,-0.409662686520637,1.0954041481782515,0.6397355523739586,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0936922415412325,-0.7239996101365223,0.88817797039805,0.09123310309014458,-0.6759758631252014,1.3963651797188843,-0.8567550298520383,-0.6239117607931548,-1.0257515780887208,-0.926500495420428,-0.6835709098834795,0.9971082345596837,-0.6478826621978785,0.6397355523739586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.1353983707824433,1.4535591505011376,-1.0432519839990375,1.5081775731522535,0.29487722600614674,-0.04860409528487332,-0.4668566106893041,-0.6239117607931548,0.36648115687740696,-0.38735860506208075,-0.3283790111622991,-0.12830850230457286,-0.07731169282845383,0.6397355523739586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.5833220322866485,0.3647797701823077,-0.9225376118492196,0.09123310309014458,-2.617682041387898,1.3963651797188843,1.482635485124367,-0.6239117607931548,0.08803460988418141,-0.926500495420428,-0.6835709098834795,-0.409662686520637,-0.29873641389398936,-1.563145890968786,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.10417509690725398,-0.7239996101365223,-0.9225376118492196,-1.3257113669719645,-0.6759758631252014,-1.493573370288631,0.7028386467988986,1.6027907515779776,-1.3041981250819463,-0.926500495420428,-0.6835709098834795,-0.691016870736701,-0.7729560556976385,0.6397355523739586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.781189370735135,1.4535591505011376,0.6467492260984141,0.09123310309014458,0.29487722600614674,-0.7710887327867522,0.7028386467988986,-0.6239117607931548,-1.0257515780887208,-0.38735860506208075,-0.3283790111622991,0.9971082345596837,-0.06162659299216454,0.6397355523739586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0936922415412325,-0.7239996101365223,0.1638917374991422,0.09123310309014458,1.265730315137495,-0.04860409528487332,-0.4668566106893041,-0.6239117607931548,1.4802673448503092,0.15178328529626645,0.026812887558881306,-0.409662686520637,-0.5323832906761137,-1.563145890968786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2.140549572269681,-0.7239996101365223,-0.43968012324994765,0.09123310309014458,0.29487722600614674,1.3963651797188843,0.7028386467988986,-0.6239117607931548,-0.19041193710904417,0.15178328529626645,-0.3283790111622991,-0.409662686520637,2.8859499606585235,0.6397355523739586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.1353983707824433,1.4535591505011376,-1.1639663561488556,1.5081775731522535,0.29487722600614674,1.3963651797188843,-0.4668566106893041,-0.6239117607931548,2.0371604388367603,-0.38735860506208075,-0.3283790111622991,-0.409662686520637,0.7802762332855334,-1.563145890968786,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.9739055076963837,1.4535591505011376,-0.8018232396994015,0.09123310309014458,-0.6759758631252014,-0.04860409528487332,-0.8567550298520383,-0.6239117607931548,-0.4688584841022697,-0.926500495420428,-0.6835709098834795,-0.691016870736701,-0.4435689591355675,0.6397355523739586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.9739055076963837,-0.7239996101365223,2.216036064046048,0.09123310309014458,0.29487722600614674,1.3963651797188843,-0.8567550298520383,-0.6239117607931548,-0.4688584841022697,-0.926500495420428,-0.6835709098834795,-0.12830850230457286,-0.8053447683465992,0.6397355523739586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1.1822557015108917,-0.7239996101365223,1.6124642032969578,0.09123310309014458,-0.6759758631252014,-1.493573370288631,-0.8567550298520383,-0.6239117607931548,-1.0257515780887208,2.8474927370880025,4.289115672213047,0.4343998661275554,0.5242220710229962,0.6397355523739586,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.34374856459695124,1.4535591505011376,-0.6811088675495836,0.09123310309014458,0.29487722600614674,-1.493573370288631,1.482635485124367,-0.6239117607931548,-1.3041981250819463,-0.38735860506208075,-0.3283790111622991,1.841170787207876,0.6348325802581258,0.6397355523739586,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1.062468967666043,0.3647797701823077,-0.5603944953997656,0.09123310309014458,2.2365834042688433,-0.04860409528487332,0.7028386467988986,-0.6239117607931548,1.7587138918435348,0.15178328529626645,-0.3283790111622991,-0.409662686520637,0.9202199162404764,0.6397355523739586,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.0936922415412325,1.4535591505011376,-0.6811088675495836,1.5081775731522535,0.29487722600614674,1.3963651797188843,-0.4668566106893041,1.6027907515779776,0.9233742508638582,0.15178328529626645,-0.3283790111622991,-0.12830850230457286,-0.21277391868731418,0.6397355523739586,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
